CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,NUMBER OF PERSONS KILLED,NUMBER OF PERSONS INJURED,CONTRIBUTING FACTOR VEHICLE 1,VEHICLE_MAKE,DRIVER_LICENSE_STATUS,VEHICLE_TYPE,PERSON_INJURY,PERSON_AGE,PERSON_SEX,TOTAL_INCIDENTS
6/14/22,19:30,BROOKLYN,11217,0,0,Following Too Closely,OTHER,Licensed,motorcycle,Unspecified,42,M,1
10/5/23,17:20,BRONX,10451,0,0,Passing or Lane Usage Improper,YAMAHA,Unlicensed,motorcycle,Unspecified,17,M,1
4/3/23,11:24,BRONX,10451,0,1,Unspecified,OTHER,Licensed,moped,Unspecified,60,M,1
8/11/24,19:30,BRONX,10451,0,1,Traffic Control Disregarded,OTHER,Unlicensed,moped,Injured,41,M,1
6/20/23,20:10,BROOKLYN,11221,0,0,Driver Inattention/Distraction,OTHER,Permit,motorbike,Unspecified,36,M,1
3/27/24,6:49,BROOKLYN,11221,0,1,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Unspecified,35,M,1
6/9/22,17:00,BRONX,10454,0,1,Turning Improperly,OTHER,Licensed,motorcycle,Injured,28,M,1
7/12/22,22:02,BRONX,10454,0,1,Passing or Lane Usage Improper,OTHER,Unlicensed,moped,Injured,59,M,1
5/12/23,0:00,BRONX,10454,0,1,Unspecified,YAMAHA,Licensed,motorcycle,Injured,29,M,1
3/17/21,11:00,BROOKLYN,11222,0,0,Failure to Yield Right-of-Way,OTHER,Licensed,motorcycle,Unspecified,33,M,1
6/8/23,17:10,BRONX,10455,0,0,Passing or Lane Usage Improper,OTHER,Licensed,moped,Unspecified,42,M,1
8/12/23,12:35,BRONX,10455,0,1,Unspecified,OTHER,Licensed,moped,Injured,37,M,1
8/28/22,18:01,BROOKLYN,11223,0,2,Unspecified,OTHER,Permit,moped,Injured,16,M,1
12/9/22,22:52,BRONX,10457,0,1,Aggressive Driving/Road Rage,OTHER,Unlicensed,moped,Injured,60,F,1
9/29/24,21:48,BRONX,10457,0,1,Reaction to Uninvolved Vehicle,OTHER,Licensed,moped,Unspecified,24,M,1
7/12/24,10:11,BRONX,10457,0,1,Traffic Control Disregarded,OTHER,Licensed,moped,Unspecified,42,M,1
11/26/21,0:00,BROOKLYN,11225,0,1,Driver Inattention/Distraction,OTHER,Unlicensed,motorcycle,Unspecified,19,M,1
5/17/22,14:26,BROOKLYN,11225,0,1,Unsafe Lane Changing,YAMAHA,Licensed,motorcycle,Unspecified,45,F,1
10/17/24,14:50,BRONX,10459,0,2,Driver Inexperience,OTHER,Unlicensed,motorcycle,Injured,23,M,1
1/14/20,12:40,BRONX,10460,0,1,Other Vehicular,OTHER,Licensed,motorcycle,Unspecified,36,M,1
11/15/20,15:47,BROOKLYN,11231,0,1,Passing or Lane Usage Improper,OTHER,Licensed,moped,Unspecified,64,M,1
9/8/22,11:40,BROOKLYN,11234,0,1,Passing or Lane Usage Improper,OTHER,Licensed,motorcycle,Injured,32,M,1
4/10/21,14:40,BROOKLYN,11234,0,1,Turning Improperly,YAMAHA,Licensed,motorcycle,Injured,35,M,1
8/21/20,15:18,BROOKLYN,11234,0,1,Passing or Lane Usage Improper,OTHER,Licensed,motorcycle,Injured,37,M,1
8/7/24,23:55,BROOKLYN,11235,0,0,Aggressive Driving/Road Rage,OTHER,Unlicensed,motorcycle,Unspecified,29,M,1
5/2/20,19:00,BROOKLYN,11236,0,1,Unspecified,OTHER,Licensed,motorcycle,Unspecified,50,M,1
6/20/22,7:30,BROOKLYN,11238,0,2,Unspecified,OTHER,Licensed,motorcycle,Injured,49,M,1
7/26/22,17:55,BROOKLYN,11239,0,1,Failure to Yield Right-of-Way,OTHER,Licensed,motorcycle,Unspecified,57,M,1
11/4/24,14:21,BRONX,10472,0,0,Unspecified,OTHER,Licensed,moped,Unspecified,28,M,1
7/8/21,11:00,BRONX,10473,0,1,Unspecified,OTHER,Licensed,motorcycle,Injured,53,M,1
10/30/21,0:00,BRONX,10473,0,0,Unspecified,OTHER,Licensed,motorcycle,Unspecified,27,M,1
11/2/22,11:10,BROOKLYN,11249,0,1,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Injured,46,M,1
11/2/22,11:10,BROOKLYN,11249,0,1,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Unspecified,57,M,1
9/28/23,21:26,BROOKLYN,11249,0,1,Other Vehicular,OTHER,Unlicensed,moped,Unspecified,39,M,1
11/16/20,13:30,MANHATTAN,10002,0,1,Driver Inexperience,VESPA,Licensed,motorcycle,Unspecified,42,F,1
11/4/21,10:19,MANHATTAN,10002,0,1,Driver Inexperience,OTHER,Licensed,moped,Injured,36,M,1
8/14/21,15:45,MANHATTAN,10005,0,1,Unspecified,OTHER,Licensed,motorcycle,Unspecified,36,M,1
7/27/24,17:21,MANHATTAN,10010,0,1,Driver Inattention/Distraction,OTHER,Licensed,moped,Injured,32,M,1
6/24/23,0:55,MANHATTAN,10011,0,1,Driver Inattention/Distraction,OTHER,Licensed,moped,Unspecified,36,M,1
3/19/23,13:21,MANHATTAN,10012,0,1,Driver Inattention/Distraction,OTHER,Licensed,motorbike,Injured,46,M,1
4/8/23,11:23,MANHATTAN,10013,0,1,Driver Inattention/Distraction,OTHER,Licensed,moped,Injured,22,M,1
7/24/20,19:43,MANHATTAN,10013,0,1,Unspecified,OTHER,Licensed,moped,Injured,22,M,1
4/2/21,18:50,MANHATTAN,10016,0,1,Passing or Lane Usage Improper,OTHER,Licensed,motorcycle,Unspecified,33,M,1
8/21/21,13:13,MANHATTAN,10019,0,2,Driver Inattention/Distraction,OTHER,Unlicensed,moped,Unspecified,46,M,1
8/21/21,13:13,MANHATTAN,10019,0,2,Driver Inattention/Distraction,OTHER,Unlicensed,moped,Injured,15,M,1
9/29/20,13:30,MANHATTAN,10021,0,0,Failure to Yield Right-of-Way,OTHER,Unlicensed,moped,Unspecified,17,M,1
6/29/20,17:05,MANHATTAN,10021,0,1,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Injured,42,M,1
1/19/22,23:00,MANHATTAN,10022,0,0,Driver Inattention/Distraction,OTHER,Licensed,motorbike,Unspecified,39,M,1
8/24/21,22:28,MANHATTAN,10023,0,1,Unsafe Speed,OTHER,Licensed,motorcycle,Injured,46,M,1
6/16/21,12:45,MANHATTAN,10025,0,1,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Injured,70,M,1
8/10/24,16:05,MANHATTAN,10027,0,1,Driver Inattention/Distraction,OTHER,Permit,motorcycle,Injured,25,M,1
3/28/23,23:45,MANHATTAN,10027,0,2,Traffic Control Disregarded,OTHER,Licensed,motorcycle,Unspecified,47,M,1
7/18/23,10:32,MANHATTAN,10028,0,1,Driver Inattention/Distraction,OTHER,Unlicensed,moped,Unspecified,17,M,1
4/28/24,21:20,MANHATTAN,10031,0,0,Driver Inattention/Distraction,OTHER,Unlicensed,moped,Unspecified,24,M,1
10/27/21,17:27,MANHATTAN,10031,0,1,Driver Inattention/Distraction,OTHER,Unlicensed,moped,Injured,47,M,1
7/19/23,17:50,MANHATTAN,10032,0,1,Turning Improperly,OTHER,Licensed,motorcycle,Injured,49,M,1
9/4/20,13:46,MANHATTAN,10033,0,0,Unspecified,OTHER,Licensed,moped,Unspecified,18,F,1
2/3/23,8:24,MANHATTAN,10035,0,1,Driver Inattention/Distraction,OTHER,Licensed,moped,Unspecified,29,M,1
12/3/21,22:33,MANHATTAN,10035,0,1,Alcohol Involvement,OTHER,Licensed,motorcycle,Injured,56,M,1
7/21/21,19:20,STATEN ISLAND,10312,0,1,Driver Inattention/Distraction,OTHER,Unlicensed,motorcycle,Unspecified,43,M,1
11/15/23,11:42,QUEENS,11354,0,1,Passing or Lane Usage Improper,YAMAHA,Licensed,motorcycle,Injured,32,M,1
4/26/22,17:40,MANHATTAN,10075,0,0,Other Vehicular,OTHER,Licensed,motorcycle,Unspecified,29,M,1
10/27/23,18:16,QUEENS,11101,0,1,Passing or Lane Usage Improper,OTHER,Unlicensed,motorcycle,Injured,29,M,1
3/26/21,15:20,QUEENS,11103,0,0,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Unspecified,43,M,1
11/20/22,11:05,QUEENS,11103,0,1,Driver Inattention/Distraction,YAMAHA,Unlicensed,motorcycle,Unspecified,67,M,1
8/4/24,17:47,QUEENS,11103,0,1,Steering Failure,YAMAHA,Licensed,motorcycle,Unspecified,57,M,1
9/8/22,8:25,QUEENS,11104,0,1,View Obstructed/Limited,OTHER,Licensed,motorcycle,Unspecified,26,M,1
7/22/23,20:29,QUEENS,11106,0,1,Driver Inexperience,OTHER,Unlicensed,motorcycle,Unspecified,21,M,1
7/22/23,20:29,QUEENS,11106,0,1,Driver Inexperience,OTHER,Unlicensed,motorcycle,Injured,48,M,1
11/3/23,14:15,QUEENS,11368,0,1,Following Too Closely,OTHER,Permit,motorcycle,Injured,19,M,1
9/11/24,20:00,QUEENS,11368,0,2,Unspecified,OTHER,Licensed,moped,Unspecified,20,M,1
9/1/24,14:50,QUEENS,11369,0,2,Unsafe Speed,YAMAHA,Licensed,motorcycle,Injured,40,M,1
9/17/24,14:10,QUEENS,11374,0,2,Unsafe Lane Changing,YAMAHA,Licensed,motorcycle,Injured,21,M,1
8/31/23,8:50,QUEENS,11375,0,1,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Unspecified,50,M,1
3/8/23,18:06,QUEENS,11385,0,2,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,VESPA,Licensed,moped,Injured,44,M,1
4/26/23,18:00,QUEENS,11413,0,1,Unspecified,OTHER,Licensed,motorcycle,Unspecified,54,M,1
8/6/22,18:30,QUEENS,11413,0,1,Traffic Control Disregarded,OTHER,Licensed,motorcycle,Injured,28,M,1
4/14/22,15:30,QUEENS,11417,0,1,Unsafe Speed,OTHER,Licensed,motorcycle,Unspecified,53,M,1
8/1/22,8:45,QUEENS,11420,0,1,Failure to Yield Right-of-Way,VESPA,Licensed,moped,Unspecified,55,F,1
12/4/23,18:12,QUEENS,11421,0,1,Turning Improperly,YAMAHA,Licensed,motorcycle,Injured,42,M,1
1/15/20,17:00,QUEENS,11421,0,1,Driver Inattention/Distraction,OTHER,Unlicensed,motorbike,Injured,14,M,1
4/14/23,16:31,QUEENS,11427,0,1,Failure to Yield Right-of-Way,OTHER,Licensed,motorcycle,Injured,38,M,1
8/11/24,23:25,QUEENS,11434,0,1,Other Vehicular,OTHER,Licensed,motorcycle,Unspecified,58,M,1
5/2/24,18:55,BROOKLYN,11201,0,2,Reaction to Uninvolved Vehicle,OTHER,Licensed,motorcycle,Injured,40,M,1
5/25/21,15:00,BROOKLYN,11201,0,0,Passing or Lane Usage Improper,OTHER,Licensed,motorbike,Unspecified,21,M,1
7/17/24,6:29,BROOKLYN,11203,0,1,Unsafe Speed,OTHER,Licensed,motorcycle,Injured,34,M,1
11/17/21,9:52,BROOKLYN,11203,0,0,Unspecified,OTHER,Licensed,motorcycle,Unspecified,53,M,1
9/15/20,16:00,BROOKLYN,11206,0,1,Failure to Yield Right-of-Way,OTHER,Licensed,motorcycle,Unspecified,58,F,1
7/24/21,0:37,BROOKLYN,11206,0,1,Unsafe Speed,OTHER,Licensed,motorcycle,Unspecified,39,M,1
4/20/20,17:50,BROOKLYN,11210,0,1,Failure to Yield Right-of-Way,OTHER,Licensed,moped,Unspecified,63,F,1
7/9/20,14:45,BROOKLYN,11211,0,2,Traffic Control Disregarded,OTHER,Licensed,motorcycle,Injured,34,M,1
9/21/24,18:56,BROOKLYN,11212,0,1,Traffic Control Disregarded,OTHER,Licensed,moped,Unspecified,54,M,1
7/5/23,20:12,BROOKLYN,11215,0,1,Unspecified,OTHER,Licensed,motorcycle,Injured,59,M,1
6/10/22,13:00,BROOKLYN,11215,0,0,Failure to Yield Right-of-Way,OTHER,Unlicensed,moped,Unspecified,31,M,1
8/1/23,20:20,BROOKLYN,11215,0,1,Failure to Yield Right-of-Way,OTHER,Licensed,motorcycle,Injured,28,M,1
11/21/20,6:50,BROOKLYN,11216,0,1,Driver Inattention/Distraction,UNKNOWN,Licensed,motorcycle,Unspecified,53,F,1
4/2/22,10:30,BROOKLYN,11216,0,2,Other Vehicular,OTHER,Unlicensed,motorcycle,Injured,56,M,1
7/24/23,19:40,BROOKLYN,11217,0,1,Driver Inattention/Distraction,OTHER,Licensed,moped,Unspecified,24,M,1
11/15/22,6:55,BROOKLYN,11218,0,1,Turning Improperly,OTHER,Licensed,motorcycle,Unspecified,54,M,1
2/3/24,22:40,BROOKLYN,11219,0,0,Driver Inattention/Distraction,OTHER,Unlicensed,moped,Unspecified,29,M,1
7/26/23,20:19,BRONX,10452,0,0,Unspecified,OTHER,Licensed,moped,Unspecified,30,M,1
7/10/23,15:05,BRONX,10453,0,2,Other Vehicular,OTHER,Licensed,motorcycle,Injured,47,M,1
7/10/23,15:05,BRONX,10453,0,2,Other Vehicular,OTHER,Licensed,motorcycle,Unspecified,34,M,1
3/29/24,14:41,BROOKLYN,11221,0,1,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,OTHER,Unlicensed,moped,Unspecified,38,F,1
9/12/22,15:45,BRONX,10454,0,0,Passing or Lane Usage Improper,YAMAHA,Licensed,motorcycle,Unspecified,51,M,1
5/3/23,7:36,BRONX,10454,0,1,Failure to Yield Right-of-Way,OTHER,Unlicensed,motorcycle,Unspecified,30,M,1
5/3/23,7:36,BRONX,10454,0,1,Failure to Yield Right-of-Way,OTHER,Unlicensed,motorcycle,Injured,24,M,1
8/3/24,19:08,BRONX,10455,0,1,Unspecified,OTHER,Licensed,moped,Injured,28,M,1
9/25/22,19:56,BRONX,10455,0,1,Turning Improperly,OTHER,Licensed,motorcycle,Injured,35,M,1
7/17/23,18:05,BROOKLYN,11223,0,1,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Unspecified,84,M,1
9/13/20,20:06,BRONX,10456,0,1,Driver Inexperience,OTHER,Unlicensed,motorcycle,Injured,18,M,1
9/4/24,22:51,BRONX,10456,0,0,Traffic Control Disregarded,OTHER,Unlicensed,moped,Unspecified,17,M,1
6/12/20,21:17,BROOKLYN,11224,0,1,Unspecified,OTHER,Licensed,motorcycle,Unspecified,29,M,1
4/12/23,18:19,BRONX,10457,0,1,Unspecified,OTHER,Licensed,motorcycle,Unspecified,50,M,1
10/31/24,14:50,BRONX,10457,0,1,Driver Inattention/Distraction,OTHER,Permit,moped,Injured,40,M,1
7/17/23,12:35,BRONX,10457,0,1,Other Vehicular,OTHER,Unlicensed,moped,Unspecified,36,F,1
8/21/21,18:50,BRONX,10458,0,1,Turning Improperly,OTHER,Licensed,motorbike,Injured,27,M,1
2/16/24,19:25,BROOKLYN,11226,0,0,Passing or Lane Usage Improper,OTHER,Unlicensed,moped,Unspecified,20,M,1
9/27/24,17:00,BROOKLYN,11226,0,1,Following Too Closely,OTHER,Licensed,moped,Injured,37,M,1
9/14/23,17:30,BRONX,10460,0,2,Turning Improperly,OTHER,Licensed,motorcycle,Injured,75,M,1
9/14/23,17:30,BRONX,10460,0,2,Turning Improperly,OTHER,Licensed,motorcycle,Injured,24,M,1
2/13/23,15:40,BRONX,10460,0,0,Unspecified,OTHER,Licensed,moped,Unspecified,54,M,1
3/29/24,15:14,BRONX,10460,0,1,Driver Inattention/Distraction,OTHER,Permit,motorcycle,Injured,37,M,1
6/14/20,17:30,BROOKLYN,11228,0,1,Unspecified,OTHER,Licensed,motorcycle,Injured,48,M,1
6/14/20,17:30,BROOKLYN,11228,0,1,Unspecified,OTHER,Licensed,motorcycle,Unspecified,36,M,1
11/14/23,6:41,BRONX,10461,0,1,Unspecified,HONDA,Licensed,motorcycle,Injured,37,M,1
7/26/22,17:07,BRONX,10461,0,3,Unsafe Speed,OTHER,Licensed,motorcycle,Injured,47,M,1
5/5/22,15:30,BROOKLYN,11229,0,2,Unspecified,YAMAHA,Licensed,motorcycle,Unspecified,69,M,1
10/13/21,12:10,BRONX,10462,0,1,Unsafe Speed,OTHER,Licensed,moped,Injured,20,M,1
4/12/23,17:27,BROOKLYN,11230,0,1,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Injured,25,F,1
2/2/24,21:30,BRONX,10463,0,1,Unspecified,OTHER,Permit,moped,Unspecified,30,F,1
3/19/24,7:12,BROOKLYN,11231,0,2,Unspecified,OTHER,Licensed,motorcycle,Injured,34,F,1
5/6/21,14:34,BRONX,10464,0,1,Following Too Closely,OTHER,Licensed,motorcycle,Unspecified,38,F,1
9/26/20,0:41,BROOKLYN,11233,0,1,Failure to Yield Right-of-Way,OTHER,Licensed,moped,Injured,38,M,1
7/31/23,6:27,BROOKLYN,11233,0,1,Unspecified,OTHER,Licensed,motorcycle,Unspecified,62,M,1
11/5/21,11:49,BROOKLYN,11233,0,1,Driver Inattention/Distraction,OTHER,Unlicensed,motorcycle,Unspecified,39,M,1
11/5/21,11:49,BROOKLYN,11233,0,1,Driver Inattention/Distraction,OTHER,Unlicensed,motorcycle,Injured,31,M,1
10/3/21,16:48,BRONX,10467,0,0,Driver Inattention/Distraction,OTHER,Unlicensed,moped,Unspecified,33,M,1
11/6/23,7:55,BROOKLYN,11236,0,1,Unspecified,OTHER,Licensed,motorcycle,Injured,30,M,1
7/12/20,18:55,BROOKLYN,11236,0,0,Turning Improperly,YAMAHA,Licensed,motorcycle,Unspecified,39,M,1
5/8/21,18:40,BRONX,10469,0,1,Reaction to Uninvolved Vehicle,OTHER,Licensed,motorbike,Injured,24,M,1
11/27/24,15:50,BRONX,10470,0,1,Other Vehicular,OTHER,Licensed,motorcycle,Injured,48,M,1
9/1/22,12:45,BRONX,10471,0,1,Unspecified,OTHER,Licensed,motorcycle,Injured,29,M,1
12/11/20,19:55,BRONX,10473,0,1,Unspecified,OTHER,Unlicensed,motorcycle,Injured,18,M,1
8/10/21,16:24,MANHATTAN,10001,0,1,Passing Too Closely,OTHER,Licensed,motorcycle,Unspecified,54,M,1
5/5/23,17:45,MANHATTAN,10002,0,1,Failure to Yield Right-of-Way,OTHER,Licensed,motorcycle,Injured,58,M,1
4/4/21,23:32,MANHATTAN,10013,0,1,Traffic Control Disregarded,VESPA,Licensed,motorcycle,Injured,34,M,1
8/27/22,20:30,MANHATTAN,10013,0,1,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Injured,41,M,1
7/12/22,21:45,MANHATTAN,10017,0,1,Unspecified,OTHER,Licensed,motorcycle,Unspecified,33,M,1
7/8/23,22:45,MANHATTAN,10019,0,1,Unspecified,OTHER,Licensed,motorcycle,Injured,34,M,1
5/31/23,17:38,MANHATTAN,10019,0,0,Unspecified,OTHER,Licensed,motorcycle,Unspecified,41,M,1
1/13/24,19:33,MANHATTAN,10024,0,1,Driver Inattention/Distraction,OTHER,Permit,moped,Injured,56,M,1
8/22/23,15:59,MANHATTAN,10025,0,1,Failure to Yield Right-of-Way,OTHER,Licensed,motorcycle,Unspecified,50,M,1
5/7/24,9:57,MANHATTAN,10029,0,0,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Unspecified,52,F,1
8/10/23,0:50,MANHATTAN,10031,0,0,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Unspecified,32,M,1
8/7/20,21:00,MANHATTAN,10031,0,1,Passing or Lane Usage Improper,OTHER,Unlicensed,motorbike,Injured,26,M,1
4/1/22,14:55,MANHATTAN,10032,0,1,Passing or Lane Usage Improper,OTHER,Licensed,moped,Unspecified,21,M,1
5/27/23,0:27,MANHATTAN,10040,0,0,Brakes Defective,OTHER,Licensed,motorcycle,Unspecified,29,M,1
5/27/23,0:27,MANHATTAN,10040,0,0,Brakes Defective,OTHER,Licensed,motorcycle,Unspecified,33,M,1
5/3/22,19:27,STATEN ISLAND,10301,0,1,Unspecified,OTHER,Licensed,motorcycle,Unspecified,72,M,1
4/6/24,19:10,STATEN ISLAND,10308,0,1,Failure to Yield Right-of-Way,YAMAHA,Licensed,motorcycle,Unspecified,30,F,1
4/6/24,19:10,STATEN ISLAND,10308,0,1,Failure to Yield Right-of-Way,YAMAHA,Licensed,motorcycle,Unspecified,30,M,1
9/3/23,15:07,STATEN ISLAND,10308,0,1,Turning Improperly,OTHER,Licensed,motorcycle,Injured,38,M,1
10/28/23,14:00,STATEN ISLAND,10312,0,1,Turning Improperly,OTHER,Licensed,motorcycle,Injured,56,M,1
5/24/22,0:05,MANHATTAN,10065,0,1,Failure to Yield Right-of-Way,OTHER,Unlicensed,motorcycle,Injured,23,M,1
11/3/21,16:30,MANHATTAN,10065,0,1,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Unspecified,66,M,1
5/25/23,14:00,QUEENS,11101,0,1,Passing or Lane Usage Improper,OTHER,Unlicensed,motorcycle,Injured,20,M,1
10/2/23,21:23,QUEENS,11101,0,2,Driver Inattention/Distraction,OTHER,Permit,moped,Unspecified,57,M,1
6/23/21,17:10,QUEENS,11103,0,1,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Unspecified,23,M,1
12/4/22,11:30,QUEENS,11104,0,1,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Injured,39,M,1
9/15/23,17:24,QUEENS,11106,0,1,Passing or Lane Usage Improper,OTHER,Licensed,motorcycle,Injured,47,F,1
10/10/24,15:09,QUEENS,11365,0,1,Driver Inattention/Distraction,OTHER,Licensed,moped,Injured,24,M,1
9/30/22,15:10,QUEENS,11368,0,0,Driver Inattention/Distraction,OTHER,Permit,motorcycle,Unspecified,36,M,1
4/10/24,12:27,QUEENS,11373,0,0,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Unspecified,67,M,1
11/18/24,8:30,QUEENS,11375,0,1,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Injured,40,M,1
9/25/20,20:30,QUEENS,11379,0,0,Failure to Yield Right-of-Way,YAMAHA,Licensed,moped,Unspecified,41,M,1
2/13/23,18:25,QUEENS,11379,0,1,Passing or Lane Usage Improper,OTHER,Licensed,motorcycle,Injured,60,M,1
11/5/20,13:02,QUEENS,11385,0,1,Unspecified,YAMAHA,Licensed,motorcycle,Injured,51,M,1
6/8/21,11:28,QUEENS,11385,0,1,Following Too Closely,YAMAHA,Licensed,motorcycle,Injured,25,M,1
11/17/24,0:15,QUEENS,11385,0,1,Traffic Control Disregarded,OTHER,Permit,moped,Unspecified,25,M,1
9/7/24,14:20,QUEENS,11411,0,1,Unspecified,OTHER,Licensed,motorcycle,Unspecified,30,F,1
7/4/22,15:00,QUEENS,11412,0,1,Failure to Yield Right-of-Way,OTHER,Licensed,motorbike,Injured,25,M,1
7/8/21,9:55,QUEENS,11419,0,1,Passing or Lane Usage Improper,OTHER,Licensed,motorcycle,Injured,70,M,1
6/4/21,0:00,QUEENS,11429,0,1,Driver Inattention/Distraction,OTHER,Unlicensed,motorcycle,Unspecified,34,M,1
10/8/21,16:50,QUEENS,11430,0,0,Passing or Lane Usage Improper,YAMAHA,Licensed,motorcycle,Unspecified,53,M,1
10/15/24,13:30,QUEENS,11432,0,1,Failure to Yield Right-of-Way,OTHER,Permit,moped,Injured,26,M,1
8/29/22,20:45,QUEENS,11434,0,0,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Unspecified,41,M,1
3/19/21,13:30,BROOKLYN,11205,0,0,Passing or Lane Usage Improper,OTHER,Licensed,moped,Unspecified,24,M,1
9/13/20,15:46,BROOKLYN,11205,0,2,Driver Inattention/Distraction,OTHER,Permit,moped,Injured,35,M,1
7/2/23,11:37,BROOKLYN,11207,0,1,Unsafe Speed,OTHER,Licensed,motorcycle,Unspecified,44,M,1
4/23/21,19:55,BROOKLYN,11208,0,2,Failure to Yield Right-of-Way,YAMAHA,Licensed,motorcycle,Injured,39,M,1
5/25/22,17:15,BROOKLYN,11211,0,1,Pavement Defective,OTHER,Licensed,motorcycle,Injured,26,M,1
4/24/22,14:55,BROOKLYN,11219,0,1,Passing or Lane Usage Improper,YAMAHA,Licensed,motorcycle,Unspecified,53,F,1
8/13/24,19:24,BRONX,10452,0,1,Unspecified,OTHER,Licensed,motorcycle,Injured,29,M,1
1/16/21,17:04,BROOKLYN,11220,0,1,Unspecified,YAMAHA,Licensed,motorcycle,Injured,28,M,1
10/26/23,17:10,BRONX,10453,0,1,Traffic Control Disregarded,OTHER,Unlicensed,moped,Injured,27,M,1
6/1/23,0:00,BRONX,10453,0,2,Passing Too Closely,OTHER,Licensed,moped,Unspecified,37,M,1
4/19/24,20:08,BRONX,10453,0,0,Aggressive Driving/Road Rage,OTHER,Unlicensed,moped,Unspecified,33,M,1
4/27/22,11:30,BROOKLYN,11222,0,0,Passing or Lane Usage Improper,OTHER,Licensed,motorcycle,Unspecified,30,M,1
8/26/22,16:37,BRONX,10455,0,1,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Injured,34,M,1
5/10/23,23:30,BRONX,10455,0,5,Unsafe Speed,OTHER,Unlicensed,moped,Injured,35,M,1
11/20/22,20:20,BRONX,10456,0,1,Traffic Control Disregarded,OTHER,Licensed,moped,Injured,21,M,1
2/24/24,16:48,BRONX,10456,0,0,Aggressive Driving/Road Rage,OTHER,Unlicensed,moped,Unspecified,62,M,1
9/6/20,8:00,BRONX,10457,0,1,Driver Inattention/Distraction,OTHER,Licensed,moped,Unspecified,51,M,1
10/16/23,9:19,BRONX,10457,0,1,Unspecified,OTHER,Unlicensed,motorcycle,Unspecified,65,M,1
10/16/23,9:19,BRONX,10457,0,1,Unspecified,OTHER,Unlicensed,motorcycle,Injured,21,M,1
3/28/23,17:46,BRONX,10458,0,1,Unsafe Speed,OTHER,Unlicensed,motorbike,Injured,27,M,1
11/16/23,15:50,BRONX,10461,0,1,Following Too Closely,OTHER,Licensed,moped,Injured,43,M,1
11/5/21,23:10,BROOKLYN,11229,0,1,Failure to Yield Right-of-Way,OTHER,Licensed,motorcycle,Injured,67,M,1
7/15/24,21:03,BRONX,10462,0,3,Driver Inattention/Distraction,OTHER,Licensed,moped,Injured,25,M,1
3/21/24,7:35,BROOKLYN,11232,0,1,Following Too Closely,YAMAHA,Licensed,motorcycle,Injured,36,M,1
6/11/21,18:30,BRONX,10465,0,0,Unspecified,OTHER,Unlicensed,motorcycle,Unspecified,26,M,1
6/15/23,9:10,BROOKLYN,11233,0,0,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Unspecified,55,M,1
5/31/22,6:45,BRONX,10466,0,2,Failure to Yield Right-of-Way,YAMAHA,Licensed,motorcycle,Unspecified,58,M,1
8/17/21,23:26,BRONX,10466,0,4,Failure to Yield Right-of-Way,BMW,Licensed,motorcycle,Injured,30,F,1
6/13/21,17:40,BRONX,10467,0,0,Passing Too Closely,OTHER,Permit,motorbike,Unspecified,18,M,1
10/10/24,16:50,BROOKLYN,11236,0,1,Following Too Closely,OTHER,Licensed,moped,Unspecified,56,F,1
8/12/22,12:00,BROOKLYN,11236,0,1,Failure to Yield Right-of-Way,OTHER,Unlicensed,motorcycle,Unspecified,50,F,1
4/5/23,8:40,BRONX,10469,0,3,View Obstructed/Limited,OTHER,Unlicensed,moped,Injured,25,F,1
10/9/23,19:15,QUEENS,11237,0,1,Fatigued/Drowsy,OTHER,Licensed,motorcycle,Injured,40,M,1
9/6/24,7:45,BROOKLYN,11237,0,1,Driver Inattention/Distraction,OTHER,Unlicensed,motorcycle,Injured,25,M,1
11/11/21,17:30,BRONX,10472,0,1,Unspecified,OTHER,Licensed,moped,Injured,27,M,1
10/12/24,20:33,BRONX,10472,0,0,Driver Inattention/Distraction,OTHER,Licensed,moped,Unspecified,24,M,1
6/13/24,23:29,BRONX,10472,0,0,Unsafe Speed,UNKNOWN,Permit,moped,Unspecified,32,M,1
6/13/24,23:29,BRONX,10472,0,0,Unsafe Speed,UNKNOWN,Permit,moped,Unspecified,29,M,1
